time,price,deltaCategory,volume
15:20:22,2819.00,1,8
15:20:22,2818.75,1,17
15:20:22,2818.50,1,15
15:20:22,2818.25,1,15
15:20:22,2818.00,1,20
15:20:22,2818.50,5,1
15:20:23,2818.25,1,18
15:20:23,2818.00,2,15
15:20:23,2817.75,1,9
15:20:23,2817.50,1,6
15:20:23,2817.75,3,11
15:20:23,2818.00,5,1
15:20:23,2817.75,1,2
15:20:24,2818.00,5,6
15:20:24,2818.25,4,13
15:20:24,2818.00,1,1
15:20:24,2818.25,5,3
15:20:24,2818.00,1,2
15:20:25,2818.50,5,1
15:20:25,2818.25,1,3
15:20:25,2818.00,1,1
15:20:26,2818.25,5,1
15:20:26,2818.50,5,10
15:20:27,2818.75,3,9
15:20:32,2818.50,2,17
15:20:33,2818.75,5,1
15:20:36,2819.00,4,14
15:20:36,2819.25,5,3
15:20:36,2819.00,1,1
15:20:38,2819.25,5,2
15:20:38,2819.50,3,8
15:20:38,2819.25,1,1
15:20:40,2819.50,4,7
15:20:40,2819.75,5,2
15:20:45,2819.50,4,10
15:20:46,2819.25,1,4
15:20:46,2819.50,5,4
15:20:47,2819.00,2,4
15:20:52,2818.75,3,5
15:20:53,2818.50,1,7
15:20:53,2818.25,1,4
15:20:54,2818.50,3,4
15:20:56,2818.75,5,2
15:20:57,2819.00,2,3
15:20:58,2818.75,1,1
15:21:01,2819.00,3,4
15:21:01,2819.25,5,1
15:21:04,2819.00,1,1
15:21:04,2818.75,1,5
15:21:04,2818.50,1,1
15:21:10,2818.75,5,2
15:21:12,2819.00,5,3
15:21:16,2818.75,1,2
15:21:20,2819.00,5,4
15:21:20,2819.25,5,1
15:21:22,2819.00,3,8
15:21:23,2818.75,1,1
15:21:29,2819.25,4,11
15:21:35,2819.00,1,2
15:21:40,2819.25,5,3
15:21:46,2819.00,1,14
15:21:46,2819.25,5,7
15:21:47,2819.50,5,25
15:21:49,2819.75,5,11
15:21:55,2820.00,4,21
15:21:55,2820.25,5,2
15:21:55,2820.50,5,12
15:21:55,2820.75,5,14
15:21:55,2820.50,1,4
15:21:56,2820.75,4,5
15:21:56,2820.50,1,1
15:21:56,2820.75,5,1
